0,-1,0.0,1
1,-2,0.0,1
2,-1,0.0,1
3,-2,0.0,1
4,-3,0.0,1
5,-4,0.0,1
6,-5,0.0,1
7,-4,0.0,1
8,-3,0.0,1
9,-4,0.0,1
10,-3,0.0,1
11,-4,0.0,1
12,-5,0.0,1
13,-6,0.0,1
14,-5,0.0,1
15,-4,0.0,1
16,-5,0.0,1
17,-4,0.0,1
18,-5,0.0,1
19,-6,0.0,1
20,-7,0.0,1
21,-8,3.0258213281906766E-15,0
22,-7,3.0258213281906766E-15,0
23,-6,3.0258213281906766E-15,0
24,-5,3.0258213281906766E-15,0
25,-4,3.0258213281906766E-15,0
26,-3,3.0258213281906766E-15,0
27,-2,3.0258213281906766E-15,0
28,-1,3.0258213281906766E-15,0
29,0,3.0258213281906766E-15,0
30,1,0.0,1
31,0,1.0240383289230943E-13,0
32,1,1.0240383289230943E-13,0
33,2,1.0240383289230943E-13,0
34,1,1.0240383289230943E-13,0
35,2,7.686798982028205E-14,0
36,3,7.686798982028205E-14,0
37,4,7.686798982028205E-14,0
38,5,7.686798982028205E-14,0
39,4,7.686798982028205E-14,0
40,5,0.0,1
41,4,2.042975902488043E-11,0
42,3,2.042975902488043E-11,0
43,2,2.042975902488043E-11,0
44,1,2.074066002250665E-12,0
45,0,1.4747604511444197E-12,0
46,1,1.4747604511444197E-12,0
47,0,1.4747604511444197E-12,0
48,1,1.4747604511444197E-12,0
49,2,1.4747604511444197E-12,0
50,3,0.0,1
51,4,2.3440224398058735E-11,0
52,3,2.3440224398058735E-11,0
53,2,2.3440224398058735E-11,0
54,3,2.3440224398058735E-11,0
55,2,2.3440224398058735E-11,0
56,1,2.3440224398058735E-11,0
57,0,2.3440224398058735E-11,0
58,-1,2.3440224398058735E-11,0
59,0,2.3440224398058735E-11,0
60,-1,0.0,1
61,-2,3.7100387178763434E-11,0
62,-1,3.7100387178763434E-11,0
63,0,2.9590200850446855E-11,0
64,1,2.9590200850446855E-11,0
65,2,2.9590200850446855E-11,0
66,3,2.9590200850446855E-11,0
67,2,2.9590200850446855E-11,0
68,3,2.9590200850446855E-11,0
69,4,2.9590200850446855E-11,0
70,5,0.0,1
71,6,2.2911444078222508E-10,0
72,7,7.200711951313788E-11,0
73,8,7.200711951313788E-11,0
74,9,7.200711951313788E-11,0
75,10,7.200711951313788E-11,0
76,11,5.511541044891582E-11,0
77,12,4.736165878471578E-11,0
78,13,3.892737036984234E-11,0
79,14,3.892737036984234E-11,0
80,13,0.0,1
81,14,1.5847463783787743E-10,0
82,15,1.5847463783787743E-10,0
83,16,1.5847463783787743E-10,0
84,17,1.5847463783787743E-10,0
85,18,1.5847463783787743E-10,0
86,19,1.5847463783787743E-10,0
87,18,1.5847463783787743E-10,0
88,19,1.5847463783787743E-10,0
89,20,1.5847463783787743E-10,0
90,19,0.0,1
91,20,9.609197484544982E-10,0
92,19,9.609197484544982E-10,0
93,20,9.609197484544982E-10,0
94,21,9.609197484544982E-10,0
95,22,9.609197484544982E-10,0
96,23,9.609197484544982E-10,0
97,24,9.609197484544982E-10,0
98,25,4.6131207201173127E-10,0
99,24,4.6131207201173127E-10,0
100,25,0.0,1
101,24,6.2435301993654295E-9,0
102,25,6.115947289311769E-9,0
103,26,5.248813887322731E-9,0
104,27,5.248813887322731E-9,0
105,28,5.248813887322731E-9,0
106,29,2.2840190186166235E-9,0
107,30,2.2840190186166235E-9,0
108,31,1.9844537601500273E-9,0
109,32,1.9844537601500273E-9,0
110,33,4.913277930137007E-13,1
111,34,6.552939535419841E-9,0
112,33,6.552939535419841E-9,0
113,34,6.552939535419841E-9,0
